Basin_ID,Contour_ID,Height_min,Height_max,area (m2),Population,Land_use_1_value,Land_use_2_value
3,520,130,130.25,105322.84,0,105322.84,0
3,521,130.25,130.5,99283306.00,0,99283306.00,0
3,522,130.5,130.75,95181893.00,0,95181893.00,0
3,523,130.75,131,98498786.00,0,98498786.00,0
3,524,131,131.25,102973366.00,0,102973366.00,0
3,525,131.25,131.5,92231072.00,0,92231072.00,0
3,526,131.5,131.75,89789849.00,0,89789849.00,0
3,527,131.75,132,100161.00,0,100161.00,0
3,528,132,132.25,89758325.00,0,89758325.00,0
3,529,132.25,132.5,89385323.00,0,89385323.00,0
3,530,132.5,132.75,89242518.00,0,89242518.00,0
3,531,132.75,133,95491848.00,0,95491848.00,0
3,532,133,133.25,87581562.00,0,87581562.00,0
3,533,133.25,133.5,86254384.00,0,86254384.00,0
3,534,133.5,133.75,85226282.00,0,85226282.00,0
3,535,133.75,134,82637359.00,0,82637359.00,0
3,536,134,134.25,85912319.00,0,85912319.00,0
3,537,134.25,134.5,82196019.00,0,82196019.00,0
3,538,134.5,134.75,84880482.00,0,84880482.00,0
3,539,134.75,135,87290982.00,0,87290982.00,0
3,540,135,135.25,83729555.00,0,83729555.00,0
3,541,135.25,135.5,84938855.00,0,84938855.00,0
3,542,135.5,135.75,82037357.00,0,82037357.00,0
3,543,135.75,136,80615186.00,0,80615186.00,0
3,544,136,136.25,75387156.00,0,75387156.00,0
3,545,136.25,136.5,72588744.00,0,72588744.00,0
3,546,136.5,136.75,73272081.00,0,73272081.00,0
3,547,136.75,137,69031538.00,0,69031538.00,0
3,548,137,137.25,76220883.00,0,76220883.00,0
3,549,137.25,137.5,71724414.00,0,71724414.00,0
3,550,137.5,137.75,72532417.00,0,72532417.00,0
3,551,137.75,138,71660167.00,0,71660167.00,0
3,552,138,138.25,69000015.00,0,69000015.00,0
3,553,138.25,138.5,69052029.00,0,69052029.00,0
3,554,138.5,138.75,69905333.00,0,69905333.00,0
3,555,138.75,139,69258729.00,0,69258729.00,0
3,556,139,139.25,78851214.00,0,78851214.00,0
3,557,139.25,139.5,72377077.00,0,72377077.00,0
3,558,139.5,139.75,71880179.00,0,71880179.00,0
3,559,139.75,140,72795101.00,0,72795101.00,0
3,560,140,140.25,66889619.00,0,66889619.00,0
3,561,140.25,140.5,64857279.00,0,64857279.00,0
3,562,140.5,140.75,58942485.00,0,58942485.00,0
3,563,140.75,141,58781519.00,0,58781519.00,0
3,564,141,141.25,55996.5,0,55996.5,0
3,565,141.25,141.5,56330566.00,0,56330566.00,0
3,566,141.5,141.75,57384452.00,0,57384452.00,0
3,567,141.75,142,59600437.00,0,59600437.00,0
3,568,142,142.25,59073544.00,0,59073544.00,0
3,569,142.25,142.5,59618594.00,0,59618594.00,0
3,570,142.5,142.75,52711931.00,0,52711931.00,0
3,571,142.75,143,47252728.00,0,47252728.00,0
3,572,143,143.25,46299777.00,0,46299777.00,0
3,573,143.25,143.5,41776719.00,0,41776719.00,0
3,574,143.5,143.75,48165423.00,0,48165423.00,0
3,575,143.75,144,61494243.00,0,61494243.00,0
3,576,144,144.25,36824.01,0,36824.01,0
3,577,144.25,144.5,36816058.00,0,36816058.00,0
3,578,144.5,144.75,36125577.00,0,36125577.00,0
3,579,144.75,145,35872108.00,0,35872108.00,0
3,580,145,145.25,36206591.00,0,36206591.00,0
3,581,145.25,145.5,36830413.00,0,36830413.00,0
3,582,145.5,145.75,39256304.00,0,39256304.00,0
3,583,145.75,146,40263682.00,0,40263682.00,0
3,584,146,146.25,41009952.00,0,41009952.00,0
3,585,146.25,146.5,35647605.00,0,35647605.00,0
3,586,146.5,146.75,39636169.00,0,39636169.00,0
3,587,146.75,147,40421668.00,0,40421668.00,0
3,588,147,147.25,30980761.00,0,30980761.00,0
3,589,147.25,147.5,28332113.00,0,28332113.00,0
3,590,147.5,147.75,32373742.00,0,32373742.00,0
3,591,147.75,148,21314677.00,0,21314677.00,0
3,592,148,148.25,20116714.00,0,20116714.00,0
3,593,148.25,148.5,21044.96,0,21044.96,0
3,594,148.5,148.75,19954001.00,0,19954001.00,0
3,595,148.75,149,16151082.00,0,16151082.00,0
3,596,149,149.25,14971188.00,0,14971188.00,0
3,597,149.25,149.5,17251825.00,0,17251825.00,0
3,598,149.5,149.75,14060016.00,0,14060016.00,0
3,599,149.75,150,13875894.00,0,13875894.00,0
3,600,150,150.25,13811467.00,0,13811467.00,0
3,601,150.25,150.5,13906356.00,0,13906356.00,0
3,602,150.5,150.75,13716448.00,0,13716448.00,0
3,603,150.75,151,13191973.00,0,13191973.00,0
3,604,151,151.25,13087.05,0,13087.05,0
3,605,151.25,151.5,13604768.00,0,13604768.00,0
3,606,151.5,151.75,13616113.00,0,13616113.00,0
3,607,151.75,152,13590707.00,0,13590707.00,0
3,608,152,152.25,13269761.00,0,13269761.00,0
3,609,152.25,152.5,13486553.00,0,13486553.00,0
3,610,152.5,152.75,14673545.00,0,14673545.00,0
3,611,152.75,153,15448336.00,0,15448336.00,0
3,612,153,153.25,12864425.00,0,12864425.00,0
3,613,153.25,153.5,13712552.00,0,13712552.00,0
3,614,153.5,153.75,12301378.00,0,12301378.00,0
3,615,153.75,154,11090493.00,0,11090493.00,0
3,616,154,154.25,10388757.00,0,10388757.00,0
3,617,154.25,154.5,10403.01,0,10403.01,0
3,618,154.5,154.75,10323.01,0,10323.01,0
3,619,154.75,155,10245536.00,0,10245536.00,0
3,620,155,155.25,10969544.00,0,10969544.00,0
3,621,155.25,155.5,9997208.00,0,9997208.00,0
3,622,155.5,155.75,10201686.00,0,10201686.00,0
3,623,155.75,156,11420667.00,0,11420667.00,0
3,624,156,156.25,11586839.00,0,11586839.00,0
3,625,156.25,156.5,11860.98,0,11860.98,0
3,626,156.5,156.75,11397.97,0,11397.97,0
3,627,156.75,157,10494712.00,0,10494712.00,0
3,628,157,157.25,10599813.00,0,10599813.00,0
3,629,157.25,157.5,10971119.00,0,10971119.00,0
3,630,157.5,157.75,10776.67,0,10776.67,0
3,631,157.75,158,10550081.00,0,10550081.00,0
3,632,158,158.25,9954595.00,0,9954595.00,0
3,633,158.25,158.5,9431076.00,0,9431076.00,0
3,634,158.5,158.75,8680.29,0,8680.29,0
3,635,158.75,159,8126952.00,0,8126952.00,0
3,636,159,159.25,7775739.00,0,7775739.00,0
3,637,159.25,159.5,8019737.00,0,8019737.00,0
3,638,159.5,159.75,8729379.00,0,8729379.00,0
3,639,159.75,160,8664572.00,0,8664572.00,0
3,640,160,160.25,8577978.00,0,8577978.00,0
3,641,160.25,160.5,12906782.00,0,12906782.00,0
3,642,160.5,160.75,9313257.00,0,9313257.00,0
3,643,160.75,161,9312365.00,0,9312365.00,0
3,644,161,161.25,9082798.00,0,9082798.00,0
3,645,161.25,161.5,8386.78,0,8386.78,0
3,646,161.5,161.75,7798574.00,0,7798574.00,0
3,647,161.75,162,7940056.00,0,7940056.00,0
3,648,162,162.25,6687364.00,0,6687364.00,0
3,649,162.25,162.5,7511379.00,0,7511379.00,0
3,650,162.5,162.75,6606862.00,0,6606862.00,0
3,651,162.75,163,8127314.00,0,8127314.00,0
3,652,163,163.25,7549925.00,0,7549925.00,0
3,653,163.25,163.5,7987777.00,0,7987777.00,0
3,654,163.5,163.75,10645127.00,0,10645127.00,0
3,655,163.75,164,9268.25,0,9268.25,0
3,656,164,164.25,8890454.00,0,8890454.00,0
3,657,164.25,164.5,8510799.00,0,8510799.00,0
3,658,164.5,164.75,13687413.00,0,13687413.00,0
4,8,2,2.25,5846.36,0,5846.36,0
4,9,2.25,2.5,87499566.00,0,87499566.00,0
4,10,2.5,2.75,33813813.00,0,33813813.00,0
4,11,2.75,3,259908218.00,0,259908218.00,0
4,12,3,3.25,212631638.00,0,212631638.00,0
4,13,3.25,3.5,143652145.00,0,143652145.00,0
4,14,3.5,3.75,491707047.00,0,491707047.00,0
4,15,3.75,4,757930812.00,0,757930812.00,0
4,16,4,4.25,821897133.00,0,821897133.00,0
4,17,4.25,4.5,1668879623.00,0,1668879623.00,0
4,18,4.5,4.75,3188870788.00,0,3188870788.00,0
4,19,4.75,5,3060034177.00,0,3060034177.00,0
4,20,5,5.25,1927474035.00,0,1927474035.00,0
4,21,5.25,5.5,1344638.59,0,1344638.59,0
4,22,5.5,5.75,1126648187.00,0,1126648187.00,0
4,23,5.75,6,977463692.00,0,977463692.00,0
4,24,6,6.25,1233847053.00,0,1233847053.00,0
4,25,6.25,6.5,1009921268.00,0,1009921268.00,0
4,26,6.5,6.75,1161437454.00,0,1161437454.00,0
4,27,6.75,7,658200732.00,0,658200732.00,0
4,28,7,7.25,570354635.00,0,570354635.00,0
4,29,7.25,7.5,523360888.00,0,523360888.00,0
4,30,7.5,7.75,432664338.00,0,432664338.00,0
4,31,7.75,8,404218855.00,0,404218855.00,0
4,32,8,8.25,387822505.00,0,387822505.00,0
4,33,8.25,8.5,406822017.00,0,406822017.00,0
4,34,8.5,8.75,427082257.00,0,427082257.00,0
4,35,8.75,9,614623061.00,0,614623061.00,0
4,36,9,9.25,505334058.00,0,505334058.00,0
4,37,9.25,9.5,462380284.00,0,462380284.00,0
4,38,9.5,9.75,476355823.00,0,476355823.00,0
4,39,9.75,10,415590588.00,0,415590588.00,0
4,40,10,10.25,386622897.00,0,386622897.00,0
4,41,10.25,10.5,361138463.00,0,361138463.00,0
4,42,10.5,10.75,352974894.00,0,352974894.00,0
4,43,10.75,11,355957972.00,0,355957972.00,0
4,44,11,11.25,460106247.00,0,460106247.00,0
4,45,11.25,11.5,357191321.00,0,357191321.00,0
4,46,11.5,11.75,331766181.00,0,331766181.00,0
4,47,11.75,12,324521466.00,0,324521466.00,0
4,48,12,12.25,314303817.00,0,314303817.00,0
4,49,12.25,12.5,321684242.00,0,321684242.00,0
4,50,12.5,12.75,321134809.00,0,321134809.00,0
4,51,12.75,13,339075719.00,0,339075719.00,0
4,52,13,13.25,345880909.00,0,345880909.00,0
4,53,13.25,13.5,325846209.00,0,325846209.00,0
4,54,13.5,13.75,323778.4,0,323778.4,0
4,55,13.75,14,416923515.00,0,416923515.00,0
4,56,14,14.25,338040042.00,0,338040042.00,0
4,57,14.25,14.5,328454843.00,0,328454843.00,0
4,58,14.5,14.75,331446218.00,0,331446218.00,0
4,59,14.75,15,333386403.00,0,333386403.00,0
4,60,15,15.25,463487.21,0,463487.21,0
4,61,15.25,15.5,356143431.00,0,356143431.00,0
4,62,15.5,15.75,337657424.00,0,337657424.00,0
4,63,15.75,16,327325747.00,0,327325747.00,0
4,64,16,16.25,331751264.00,0,331751264.00,0
4,65,16.25,16.5,320682646.00,0,320682646.00,0
4,66,16.5,16.75,323790845.00,0,323790845.00,0
4,67,16.75,17,340839503.00,0,340839503.00,0
4,68,17,17.25,358877392.00,0,358877392.00,0
4,69,17.25,17.5,353751622.00,0,353751622.00,0
4,70,17.5,17.75,529748515.00,0,529748515.00,0
4,71,17.75,18,420285492.00,0,420285492.00,0
4,72,18,18.25,393313.44,0,393313.44,0
4,73,18.25,18.5,360271819.00,0,360271819.00,0
4,74,18.5,18.75,345084717.00,0,345084717.00,0
4,75,18.75,19,349475888.00,0,349475888.00,0
4,76,19,19.25,358925359.00,0,358925359.00,0
4,77,19.25,19.5,360945385.00,0,360945385.00,0
4,78,19.5,19.75,350495894.00,0,350495894.00,0
4,79,19.75,20,335067458.00,0,335067458.00,0
4,80,20,20.25,328422289.00,0,328422289.00,0
4,81,20.25,20.5,335505508.00,0,335505508.00,0
4,82,20.5,20.75,327662011.00,0,327662011.00,0
4,83,20.75,21,325724167.00,0,325724167.00,0
4,84,21,21.25,365989772.00,0,365989772.00,0
4,85,21.25,21.5,335167724.00,0,335167724.00,0
4,86,21.5,21.75,314832159.00,0,314832159.00,0
4,87,21.75,22,315422126.00,0,315422126.00,0
4,88,22,22.25,304606272.00,0,304606272.00,0
4,89,22.25,22.5,315644095.00,0,315644095.00,0
4,90,22.5,22.75,303126.05,0,303126.05,0
4,91,22.75,23,311610688.00,0,311610688.00,0
4,92,23,23.25,295843662.00,0,295843662.00,0
4,93,23.25,23.5,303093578.00,0,303093578.00,0
4,94,23.5,23.75,311213012.00,0,311213012.00,0
4,95,23.75,24,307581554.00,0,307581554.00,0
4,96,24,24.25,297658032.00,0,297658032.00,0
4,97,24.25,24.5,292895949.00,0,292895949.00,0
4,98,24.5,24.75,299798319.00,0,299798319.00,0
4,99,24.75,25,316251467.00,0,316251467.00,0
4,100,25,25.25,287169149.00,0,287169149.00,0
4,101,25.25,25.5,277372204.00,0,277372204.00,0
4,102,25.5,25.75,282202714.00,0,282202714.00,0
4,103,25.75,26,290364095.00,0,290364095.00,0
4,104,26,26.25,305568098.00,0,305568098.00,0
4,105,26.25,26.5,300771411.00,0,300771411.00,0
4,106,26.5,26.75,286936627.00,0,286936627.00,0
4,107,26.75,27,278622301.00,0,278622301.00,0
4,108,27,27.25,278059612.00,0,278059612.00,0
4,109,27.25,27.5,273996.13,0,273996.13,0
4,110,27.5,27.75,270250669.00,0,270250669.00,0
4,111,27.75,28,272203046.00,0,272203046.00,0
4,112,28,28.25,272025122.00,0,272025122.00,0
4,113,28.25,28.5,273453056.00,0,273453056.00,0
4,114,28.5,28.75,294924168.00,0,294924168.00,0
4,115,28.75,29,282176422.00,0,282176422.00,0
4,116,29,29.25,285161701.00,0,285161701.00,0
4,117,29.25,29.5,288771568.00,0,288771568.00,0
4,118,29.5,29.75,279198647.00,0,279198647.00,0
4,119,29.75,30,280367073.00,0,280367073.00,0
4,120,30,30.25,288624422.00,0,288624422.00,0
4,121,30.25,30.5,291556782.00,0,291556782.00,0
4,122,30.5,30.75,289480842.00,0,289480842.00,0
4,123,30.75,31,287482.42,0,287482.42,0
4,124,31,31.25,297039182.00,0,297039182.00,0
4,125,31.25,31.5,289068247.00,0,289068247.00,0
4,126,31.5,31.75,281338.74,0,281338.74,0
4,127,31.75,32,277854593.00,0,277854593.00,0
4,128,32,32.25,275536467.00,0,275536467.00,0
4,129,32.25,32.5,282787741.00,0,282787741.00,0
4,130,32.5,32.75,275316456.00,0,275316456.00,0
4,131,32.75,33,269249.11,0,269249.11,0
4,132,33,33.25,282380045.00,0,282380045.00,0
4,133,33.25,33.5,301340657.00,0,301340657.00,0
4,134,33.5,33.75,300523.51,0,300523.51,0
4,135,33.75,34,298142588.00,0,298142588.00,0
4,136,34,34.25,285536931.00,0,285536931.00,0
4,137,34.25,34.5,291808849.00,0,291808849.00,0
4,138,34.5,34.75,288557983.00,0,288557983.00,0
4,139,34.75,35,299396003.00,0,299396003.00,0
4,140,35,35.25,281904554.00,0,281904554.00,0
4,141,35.25,35.5,283293829.00,0,283293829.00,0
4,142,35.5,35.75,288776.92,0,288776.92,0
4,143,35.75,36,284449327.00,0,284449327.00,0
4,144,36,36.25,290419.34,0,290419.34,0
4,145,36.25,36.5,275881081.00,0,275881081.00,0
4,146,36.5,36.75,270395364.00,0,270395364.00,0
4,147,36.75,37,271919926.00,0,271919926.00,0
4,148,37,37.25,276491467.00,0,276491467.00,0
4,149,37.25,37.5,268841891.00,0,268841891.00,0
4,150,37.5,37.75,264654.79,0,264654.79,0
4,151,37.75,38,357092766.00,0,357092766.00,0
4,152,38,38.25,281505648.00,0,281505648.00,0
4,153,38.25,38.5,278734349.00,0,278734349.00,0
4,154,38.5,38.75,274754.82,0,274754.82,0
4,155,38.75,39,301536539.00,0,301536539.00,0
4,156,39,39.25,270305426.00,0,270305426.00,0
4,157,39.25,39.5,271004426.00,0,271004426.00,0
4,158,39.5,39.75,274641219.00,0,274641219.00,0
4,159,39.75,40,276394368.00,0,276394368.00,0
4,160,40,40.25,284619936.00,0,284619936.00,0
4,161,40.25,40.5,279225079.00,0,279225079.00,0
4,162,40.5,40.75,273954377.00,0,273954377.00,0
4,163,40.75,41,274333121.00,0,274333121.00,0
4,164,41,41.25,289460038.00,0,289460038.00,0
4,165,41.25,41.5,281797337.00,0,281797337.00,0
4,166,41.5,41.75,292067697.00,0,292067697.00,0
4,167,41.75,42,286168503.00,0,286168503.00,0
4,168,42,42.25,278390294.00,0,278390294.00,0
4,169,42.25,42.5,277482021.00,0,277482021.00,0
4,170,42.5,42.75,292391937.00,0,292391937.00,0
4,171,42.75,43,290227351.00,0,290227351.00,0
4,172,43,43.25,270500635.00,0,270500635.00,0
4,173,43.25,43.5,269976623.00,0,269976623.00,0
4,174,43.5,43.75,267019961.00,0,267019961.00,0
4,175,43.75,44,272697854.00,0,272697854.00,0
4,176,44,44.25,269096151.00,0,269096151.00,0
4,177,44.25,44.5,271152059.00,0,271152059.00,0
4,178,44.5,44.75,263516066.00,0,263516066.00,0
4,179,44.75,45,272176182.00,0,272176182.00,0
4,180,45,45.25,265254107.00,0,265254107.00,0
4,181,45.25,45.5,268820707.00,0,268820707.00,0
4,182,45.5,45.75,295415214.00,0,295415214.00,0
4,183,45.75,46,286690003.00,0,286690003.00,0
4,184,46,46.25,273171923.00,0,273171923.00,0
4,185,46.25,46.5,273020973.00,0,273020973.00,0
4,186,46.5,46.75,274377017.00,0,274377017.00,0
4,187,46.75,47,268176527.00,0,268176527.00,0
4,188,47,47.25,263982901.00,0,263982901.00,0
4,189,47.25,47.5,273939.87,0,273939.87,0
4,190,47.5,47.75,269217988.00,0,269217988.00,0
4,191,47.75,48,267864707.00,0,267864707.00,0
4,192,48,48.25,272492281.00,0,272492281.00,0
4,193,48.25,48.5,265491978.00,0,265491978.00,0
4,194,48.5,48.75,278606712.00,0,278606712.00,0
4,195,48.75,49,276572129.00,0,276572129.00,0
4,196,49,49.25,271058674.00,0,271058674.00,0
4,197,49.25,49.5,271740399.00,0,271740399.00,0
4,198,49.5,49.75,272378106.00,0,272378106.00,0
4,199,49.75,50,275628151.00,0,275628151.00,0
4,200,50,50.25,262933197.00,0,262933197.00,0
4,201,50.25,50.5,267019543.00,0,267019543.00,0
4,202,50.5,50.75,262996853.00,0,262996853.00,0
4,203,50.75,51,265581194.00,0,265581194.00,0
4,204,51,51.25,262123.66,0,262123.66,0
4,205,51.25,51.5,259210.29,0,259210.29,0
4,206,51.5,51.75,269508382.00,0,269508382.00,0
4,207,51.75,52,269700615.00,0,269700615.00,0
4,208,52,52.25,264367847.00,0,264367847.00,0
4,209,52.25,52.5,262031637.00,0,262031637.00,0
4,210,52.5,52.75,266551886.00,0,266551886.00,0
4,211,52.75,53,314255545.00,0,314255545.00,0
4,212,53,53.25,274162269.00,0,274162269.00,0
4,213,53.25,53.5,288165521.00,0,288165521.00,0
4,214,53.5,53.75,288172995.00,0,288172995.00,0
4,215,53.75,54,277001082.00,0,277001082.00,0
4,216,54,54.25,271968884.00,0,271968884.00,0
4,217,54.25,54.5,282515885.00,0,282515885.00,0
4,218,54.5,54.75,274892079.00,0,274892079.00,0
4,219,54.75,55,275510628.00,0,275510628.00,0
4,220,55,55.25,282372923.00,0,282372923.00,0
4,221,55.25,55.5,276812947.00,0,276812947.00,0
4,222,55.5,55.75,272635851.00,0,272635851.00,0
4,223,55.75,56,270817038.00,0,270817038.00,0
4,224,56,56.25,266745514.00,0,266745514.00,0
4,225,56.25,56.5,276475558.00,0,276475558.00,0
4,226,56.5,56.75,265527133.00,0,265527133.00,0
4,227,56.75,57,263747981.00,0,263747981.00,0
4,228,57,57.25,264768635.00,0,264768635.00,0
4,229,57.25,57.5,260112774.00,0,260112774.00,0
4,230,57.5,57.75,259802112.00,0,259802112.00,0
4,231,57.75,58,269711268.00,0,269711268.00,0
4,232,58,58.25,262386064.00,0,262386064.00,0
4,233,58.25,58.5,259136.26,0,259136.26,0
4,234,58.5,58.75,261909.39,0,261909.39,0
4,235,58.75,59,261056504.00,0,261056504.00,0
4,236,59,59.25,263522425.00,0,263522425.00,0
4,237,59.25,59.5,256370763.00,0,256370763.00,0
4,238,59.5,59.75,257898392.00,0,257898392.00,0
4,239,59.75,60,257239053.00,0,257239053.00,0
4,240,60,60.25,252005479.00,0,252005479.00,0
4,241,60.25,60.5,252856337.00,0,252856337.00,0
4,242,60.5,60.75,250666595.00,0,250666595.00,0
4,243,60.75,61,252780555.00,0,252780555.00,0
4,244,61,61.25,267194661.00,0,267194661.00,0
4,245,61.25,61.5,254820537.00,0,254820537.00,0
4,246,61.5,61.75,257603078.00,0,257603078.00,0
4,247,61.75,62,254220142.00,0,254220142.00,0
4,248,62,62.25,259447326.00,0,259447326.00,0
4,249,62.25,62.5,267263933.00,0,267263933.00,0
4,250,62.5,62.75,254434463.00,0,254434463.00,0
4,251,62.75,63,252662963.00,0,252662963.00,0
4,252,63,63.25,254080805.00,0,254080805.00,0
4,253,63.25,63.5,256336252.00,0,256336252.00,0
4,254,63.5,63.75,251505077.00,0,251505077.00,0
4,255,63.75,64,248197621.00,0,248197621.00,0
4,256,64,64.25,246990174.00,0,246990174.00,0
4,257,64.25,64.5,248058354.00,0,248058354.00,0
4,258,64.5,64.75,251451945.00,0,251451945.00,0
4,259,64.75,65,244900949.00,0,244900949.00,0
4,260,65,65.25,250118907.00,0,250118907.00,0
4,261,65.25,65.5,246176969.00,0,246176969.00,0
4,262,65.5,65.75,250786433.00,0,250786433.00,0
4,263,65.75,66,251989795.00,0,251989795.00,0
4,264,66,66.25,251899.33,0,251899.33,0
4,265,66.25,66.5,238731398.00,0,238731398.00,0
4,266,66.5,66.75,238954357.00,0,238954357.00,0
4,267,66.75,67,230207225.00,0,230207225.00,0
4,268,67,67.25,230648827.00,0,230648827.00,0
4,269,67.25,67.5,226466987.00,0,226466987.00,0
4,270,67.5,67.75,227612741.00,0,227612741.00,0
4,271,67.75,68,225897813.00,0,225897813.00,0
4,272,68,68.25,231260401.00,0,231260401.00,0
4,273,68.25,68.5,229915061.00,0,229915061.00,0
4,274,68.5,68.75,234259886.00,0,234259886.00,0
4,275,68.75,69,231684156.00,0,231684156.00,0
4,276,69,69.25,227476081.00,0,227476081.00,0
4,277,69.25,69.5,223757369.00,0,223757369.00,0
4,278,69.5,69.75,222500271.00,0,222500271.00,0
4,279,69.75,70,221161913.00,0,221161913.00,0
4,280,70,70.25,218772182.00,0,218772182.00,0
4,281,70.25,70.5,219666.9,0,219666.9,0
4,282,70.5,70.75,214747467.00,0,214747467.00,0
4,283,70.75,71,213763475.00,0,213763475.00,0
4,284,71,71.25,213725604.00,0,213725604.00,0
4,285,71.25,71.5,213297.89,0,213297.89,0
4,286,71.5,71.75,215771353.00,0,215771353.00,0
4,287,71.75,72,211303041.00,0,211303041.00,0
4,288,72,72.25,210060306.00,0,210060306.00,0
4,289,72.25,72.5,212062.06,0,212062.06,0
4,290,72.5,72.75,214495696.00,0,214495696.00,0
4,291,72.75,73,214608337.00,0,214608337.00,0
4,292,73,73.25,211055711.00,0,211055711.00,0
4,293,73.25,73.5,210653065.00,0,210653065.00,0
4,294,73.5,73.75,211528352.00,0,211528352.00,0
4,295,73.75,74,212012113.00,0,212012113.00,0
4,296,74,74.25,215533701.00,0,215533701.00,0
4,297,74.25,74.5,219692622.00,0,219692622.00,0
4,298,74.5,74.75,218024864.00,0,218024864.00,0
4,299,74.75,75,220639024.00,0,220639024.00,0
4,300,75,75.25,220954896.00,0,220954896.00,0
4,301,75.25,75.5,222877029.00,0,222877029.00,0
4,302,75.5,75.75,216553303.00,0,216553303.00,0
4,303,75.75,76,215816346.00,0,215816346.00,0
4,304,76,76.25,224553313.00,0,224553313.00,0
4,305,76.25,76.5,218417314.00,0,218417314.00,0
4,306,76.5,76.75,219406295.00,0,219406295.00,0
4,307,76.75,77,216739448.00,0,216739448.00,0
4,308,77,77.25,213835883.00,0,213835883.00,0
4,309,77.25,77.5,218851168.00,0,218851168.00,0
4,310,77.5,77.75,215728.25,0,215728.25,0
4,311,77.75,78,219847069.00,0,219847069.00,0
4,312,78,78.25,216490134.00,0,216490134.00,0
4,313,78.25,78.5,219332555.00,0,219332555.00,0
4,314,78.5,78.75,219329057.00,0,219329057.00,0
4,315,78.75,79,213156844.00,0,213156844.00,0
4,316,79,79.25,209326711.00,0,209326711.00,0
4,317,79.25,79.5,203456819.00,0,203456819.00,0
4,318,79.5,79.75,200045671.00,0,200045671.00,0
4,319,79.75,80,207637583.00,0,207637583.00,0
4,320,80,80.25,204035.47,0,204035.47,0
4,321,80.25,80.5,205187703.00,0,205187703.00,0
4,322,80.5,80.75,210322816.00,0,210322816.00,0
4,323,80.75,81,207389322.00,0,207389322.00,0
4,324,81,81.25,220988662.00,0,220988662.00,0
4,325,81.25,81.5,203734332.00,0,203734332.00,0
4,326,81.5,81.75,202470.14,0,202470.14,0
4,327,81.75,82,198221272.00,0,198221272.00,0
4,328,82,82.25,198279.6,0,198279.6,0
4,329,82.25,82.5,199672437.00,0,199672437.00,0
4,330,82.5,82.75,200319527.00,0,200319527.00,0
4,331,82.75,83,198373375.00,0,198373375.00,0
4,332,83,83.25,197016816.00,0,197016816.00,0
4,333,83.25,83.5,193168.56,0,193168.56,0
4,334,83.5,83.75,200538826.00,0,200538826.00,0
4,335,83.75,84,194779826.00,0,194779826.00,0
4,336,84,84.25,200027544.00,0,200027544.00,0
4,337,84.25,84.5,200302008.00,0,200302008.00,0
4,338,84.5,84.75,204537218.00,0,204537218.00,0
4,339,84.75,85,199009839.00,0,199009839.00,0
4,340,85,85.25,199554272.00,0,199554272.00,0
4,341,85.25,85.5,193377211.00,0,193377211.00,0
4,342,85.5,85.75,192702025.00,0,192702025.00,0
4,343,85.75,86,195196202.00,0,195196202.00,0
4,344,86,86.25,196439263.00,0,196439263.00,0
4,345,86.25,86.5,196170964.00,0,196170964.00,0
4,346,86.5,86.75,209700072.00,0,209700072.00,0
4,347,86.75,87,200054725.00,0,200054725.00,0
4,348,87,87.25,207269333.00,0,207269333.00,0
4,349,87.25,87.5,194470156.00,0,194470156.00,0
4,350,87.5,87.75,188896328.00,0,188896328.00,0
4,351,87.75,88,186501567.00,0,186501567.00,0
4,352,88,88.25,194765192.00,0,194765192.00,0
4,353,88.25,88.5,169665996.00,0,169665996.00,0
4,354,88.5,88.75,167588593.00,0,167588593.00,0
4,355,88.75,89,175634806.00,0,175634806.00,0
4,356,89,89.25,165323186.00,0,165323186.00,0
4,357,89.25,89.5,157908902.00,0,157908902.00,0
4,358,89.5,89.75,154497311.00,0,154497311.00,0
4,359,89.75,90,150645008.00,0,150645008.00,0
4,360,90,90.25,152064485.00,0,152064485.00,0
4,361,90.25,90.5,149658212.00,0,149658212.00,0
4,362,90.5,90.75,149532051.00,0,149532051.00,0
4,363,90.75,91,158647147.00,0,158647147.00,0
4,364,91,91.25,150025815.00,0,150025815.00,0
4,365,91.25,91.5,146919428.00,0,146919428.00,0
4,366,91.5,91.75,148702734.00,0,148702734.00,0
4,367,91.75,92,148531948.00,0,148531948.00,0
4,368,92,92.25,143674385.00,0,143674385.00,0
4,369,92.25,92.5,141727401.00,0,141727401.00,0
4,370,92.5,92.75,142317524.00,0,142317524.00,0
4,371,92.75,93,141925171.00,0,141925171.00,0
4,372,93,93.25,140270259.00,0,140270259.00,0
4,373,93.25,93.5,141809944.00,0,141809944.00,0
4,374,93.5,93.75,142293853.00,0,142293853.00,0
4,375,93.75,94,148421.53,0,148421.53,0
4,376,94,94.25,147133204.00,0,147133204.00,0
4,377,94.25,94.5,146937737.00,0,146937737.00,0
4,378,94.5,94.75,154003916.00,0,154003916.00,0
4,379,94.75,95,154603494.00,0,154603494.00,0
4,380,95,95.25,150134176.00,0,150134176.00,0
4,381,95.25,95.5,149684069.00,0,149684069.00,0
4,382,95.5,95.75,150109726.00,0,150109726.00,0
4,383,95.75,96,151525767.00,0,151525767.00,0
4,384,96,96.25,152099157.00,0,152099157.00,0
4,385,96.25,96.5,153655327.00,0,153655327.00,0
4,386,96.5,96.75,158628087.00,0,158628087.00,0
4,387,96.75,97,162731012.00,0,162731012.00,0
